time,versions
0.0024170875549316406,100
0.0038640499114990234,200
0.005300998687744141,300
0.008069038391113281,400
0.010710000991821289,500
0.011541128158569336,600
0.014457941055297852,700
0.014312028884887695,800
0.014870882034301758,900
0.020739078521728516,999
