time,versions
0.903649091720581,400
3.7838590145111084,800
2.380275011062622,600
0.27313709259033203,200
6.457698106765747,1000
1.6057250499725342,500
5.275768995285034,900
3.97104811668396,700
0.6493079662322998,300
0.06450009346008301,100
