time,versions,file_size
0.47884416580200195,400,112
1.8655619621276855,800,227
1.0689270496368408,600,170
0.1511991024017334,200,56
3.0720629692077637,1000,283
0.8260881900787354,500,141
2.5168490409851074,900,255
1.46409010887146,700,198
0.28714609146118164,300,85
0.03566908836364746,100,28
