time,versions
0.0018780231475830078,400
0.010102987289428711,800
0.018969058990478516,600
0.012439966201782227,200
0.007166862487792969,1000
0.0194549560546875,500
0.01006007194519043,900
0.015761137008666992,700
0.01838397979736328,300
0.0061190128326416016,100
