time,versions
0.004055023193359375,400
0.028812885284423828,800
0.017004013061523438,600
0.015347957611083984,200
0.011275053024291992,1000
0.02217888832092285,500
0.011795997619628906,900
0.01816582679748535,700
0.016657114028930664,300
0.0066699981689453125,100
