time,versions
0.06410598754882812,100
0.1296701431274414,200
0.19672513008117676,300
0.2631969451904297,400
0.3269071578979492,500
0.39574408531188965,600
0.4838449954986572,700
0.5566480159759521,800
0.6459481716156006,900
0.7411458492279053,999
