time,versions
459.3415949344635,400
1860.9435369968414,800
396.76479601860046,600
113.74141502380371,200
2941.408052921295,1000
718.2084500789642,500
2415.4660131931305,900
1046.8784320354462,700
257.6004228591919,300
29.622738122940063,100
