time,versions
17.58956289291382,400
69.14474391937256,800
39.56631398200989,600
4.478356122970581,200
111.99039912223816,1000
27.416537046432495,500
89.07084393501282,900
54.65459990501404,700
10.4185209274292,300
1.1195769309997559,100
