time,versions
0.002518892288208008,400
0.0057468414306640625,800
0.0063631534576416016,600
0.0031609535217285156,200
0.00506901741027832,1000
0.0068781375885009766,500
0.008551836013793945,900
0.008432865142822266,700
0.005002021789550781,300
0.0022711753845214844,100
