time,versions
0.0010960102081298828,400
0.005105018615722656,800
0.006062030792236328,600
0.0038728713989257812,200
0.00335693359375,1000
0.006649017333984375,500
0.004992961883544922,900
0.0073778629302978516,700
0.003682851791381836,300
0.0014879703521728516,100
