time,versions
0.009816884994506836,100
0.01563405990600586,200
0.024085044860839844,300
0.03236818313598633,400
0.044438838958740234,500
0.04917502403259277,600
0.05917692184448242,700
0.06743907928466797,800
0.07633090019226074,900
0.11026382446289062,999
