time,versions
0.16855216026306152,400
0.3366129398345947,800
0.25040698051452637,600
0.08864092826843262,200
0.42042112350463867,1000
0.21136903762817383,500
0.35930395126342773,900
0.29911208152770996,700
0.12574100494384766,300
0.03779911994934082,100
