time,versions
0.041413068771362305,400
0.08134794235229492,800
0.05984807014465332,600
0.019675016403198242,200
0.11008501052856445,1000
0.059037208557128906,500
0.09232497215270996,900
0.07767200469970703,700
0.030425071716308594,300
0.008716106414794922,100
