time,versions
0.22075915336608887,400
0.49007487297058105,800
0.3628120422363281,600
0.09839010238647461,200
0.6546831130981445,1000
0.2798030376434326,500
0.5593588352203369,900
0.4437110424041748,700
0.16040492057800293,300
0.06731295585632324,100
