time,versions
0.0013599395751953125,100
0.002298116683959961,200
0.003651857376098633,300
0.005702018737792969,400
0.00798487663269043,500
0.009529829025268555,600
0.013118982315063477,700
0.013484001159667969,800
0.01197504997253418,900
0.01592707633972168,999
