time,versions
0.0003440380096435547,100
0.0011718273162841797,200
0.0017468929290771484,300
0.003898143768310547,400
0.003206968307495117,500
0.00347900390625,600
0.002665996551513672,700
0.00536799430847168,800
0.005268096923828125,900
0.005814075469970703,999
