time,versions
0.0008699893951416016,100
0.0023691654205322266,200
0.00034499168395996094,300
0.000518798828125,400
0.0003898143768310547,500
0.0008549690246582031,600
0.0009670257568359375,700
0.000762939453125,800
0.0009410381317138672,900
0.0036499500274658203,999
