time,versions
0.0017359256744384766,100
0.001706838607788086,200
0.002001047134399414,300
0.002180814743041992,400
0.0031609535217285156,500
0.0062770843505859375,600
0.0034978389739990234,700
0.007273197174072266,800
0.006307125091552734,900
0.010838985443115234,999
