time,versions
0.0010290145874023438,100
0.0006358623504638672,200
0.0009238719940185547,300
0.0017399787902832031,400
0.0022208690643310547,500
0.001990079879760742,600
0.0028738975524902344,700
0.0033669471740722656,800
0.0032989978790283203,900
0.003901958465576172,999
