time,versions
0.15664386749267578,400
0.32338905334472656,800
0.25603389739990234,600
0.08476710319519043,200
0.4236290454864502,1000
0.20787286758422852,500
0.36220502853393555,900
0.2823169231414795,700
0.12642908096313477,300
0.038787841796875,100
