time,versions
0.2966639995574951,400
0.6042089462280273,800
0.4571371078491211,600
0.15782809257507324,200
0.7721319198608398,1000
0.3690629005432129,500
0.7002170085906982,900
0.5474600791931152,700
0.22920989990234375,300
0.0936589241027832,100
