time,versions
0.10505080223083496,100
0.5357930660247803,200
1.433548927307129,300
2.718013048171997,400
4.6948630809783936,500
7.98921012878418,600
11.484915971755981,700
17.05642795562744,800
23.361436128616333,900
32.752573013305664,999
